url,slug,producto_base,variante,marca,gama,deteccion,formato,acabado,zonas_adicionales,en_alcance,efecto_voluminizador,efecto_larga_duracion,efecto_transfer_proof,efecto_resistente_agua,efecto_hidratante,efecto_reparador,efecto_proteccion_solar
https://inkeedecoder.com/products/benefit-benetint-liquid-lip-cheek-stain,benefit-benetint-liquid-lip-cheek-stain,benetint-liquid-lip-cheek-stain,,benefit,alta,explicita,tinte,no_declarado,cheek,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/benefit-cosmetics-benefit-love-tint,benefit-cosmetics-benefit-love-tint,cosmetics-benefit-love-tint,,benefit,alta,linea,tinte,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/benefit-cosmetics-floratint-cheek-and-lip-stain,benefit-cosmetics-floratint-cheek-and-lip-stain,cosmetics-floratint-cheek-and-lip-stain,,benefit,alta,explicita,tinte,no_declarado,cheek,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/benefit-cosmetics-gogo-tint,benefit-cosmetics-gogo-tint,cosmetics-gogo-tint,,benefit,alta,linea,tinte,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/benefit-hangover-pillow-balm-lip-treatment,benefit-hangover-pillow-balm-lip-treatment,hangover-pillow-balm-lip-treatment,,benefit,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/benefit-posietint-cheek-lip-stain,benefit-posietint-cheek-lip-stain,posietint-cheek-lip-stain,,benefit,alta,explicita,tinte,no_declarado,cheek,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-asos-exclusive-lip-scrub,charlotte-tilbury-asos-exclusive-lip-scrub,asos-exclusive-lip-scrub,,charlotte-tilbury,alta,explicita,exfoliante,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-big-lip-plumpgasm,charlotte-tilbury-big-lip-plumpgasm,big-lip-plumpgasm,,charlotte-tilbury,alta,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-charlottes-magic-life-changing-lip-mask-magic-sheer-glow,charlotte-tilbury-charlottes-magic-life-changing-lip-mask-magic-sheer-glow,charlottes-magic-life-changing-lip-mask-magic-sheer-glow,,charlotte-tilbury,alta,explicita,mascarilla,brillante,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-collagen-lip-bath-gloss,charlotte-tilbury-collagen-lip-bath-gloss,collagen-lip-bath-gloss,,charlotte-tilbury,alta,explicita,gloss,brillante,bath,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-easy-lip-cheek-wand,charlotte-tilbury-easy-lip-cheek-wand,easy-lip-cheek-wand,,charlotte-tilbury,alta,explicita,no_determinado,no_declarado,cheek,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-glowgasm-lips,charlotte-tilbury-glowgasm-lips,glowgasm-lips,,charlotte-tilbury,alta,explicita,no_determinado,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-hyaluronic-happikiss-lipstick-balm,charlotte-tilbury-hyaluronic-happikiss-lipstick-balm,hyaluronic-happikiss-lipstick-balm,,charlotte-tilbury,alta,explicita,barra,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-jewel-lips,charlotte-tilbury-jewel-lips,jewel-lips,,charlotte-tilbury,alta,explicita,no_determinado,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-k-i-s-s-i-n-g-lipstick,charlotte-tilbury-k-i-s-s-i-n-g-lipstick,k-i-s-s-i-n-g-lipstick,,charlotte-tilbury,alta,explicita,barra,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-lip-cheat-contour-duo,charlotte-tilbury-lip-cheat-contour-duo,lip-cheat-contour-duo,,charlotte-tilbury,alta,explicita,kit,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-lip-cheat-liner,charlotte-tilbury-lip-cheat-liner,lip-cheat-liner,,charlotte-tilbury,alta,explicita,delineador,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-lip-cheat-lip-liner,charlotte-tilbury-lip-cheat-lip-liner,lip-cheat-lip-liner,,charlotte-tilbury,alta,explicita,delineador,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-lip-lustre,charlotte-tilbury-lip-lustre,lip-lustre,,charlotte-tilbury,alta,explicita,gloss,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-magic-lip-oil,charlotte-tilbury-magic-lip-oil,magic-lip-oil,,charlotte-tilbury,alta,explicita,aceite,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-matte-revolution-lipstick,charlotte-tilbury-matte-revolution-lipstick,matte-revolution-lipstick,,charlotte-tilbury,alta,linea,barra,mate,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-matte-revolution-lipsticks,charlotte-tilbury-matte-revolution-lipsticks,matte-revolution-lipsticks,,charlotte-tilbury,alta,linea,barra,mate,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-matte-revolution-pillow-talk-original,charlotte-tilbury-matte-revolution-pillow-talk-original,matte-revolution-pillow-talk-original,,charlotte-tilbury,alta,linea,barra,mate,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-pillow-talk-big-lip-plumpgasm,charlotte-tilbury-pillow-talk-big-lip-plumpgasm,pillow-talk-big-lip-plumpgasm,,charlotte-tilbury,alta,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-pillow-talk-lip-and-cheek-glow,charlotte-tilbury-pillow-talk-lip-and-cheek-glow,pillow-talk-lip-and-cheek-glow,,charlotte-tilbury,alta,explicita,no_determinado,brillante,cheek,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-pillow-talk-love-effect-lipstick-k-i-s-s-i-n-g-naughty-talk,charlotte-tilbury-pillow-talk-love-effect-lipstick-k-i-s-s-i-n-g-naughty-talk,pillow-talk-love-effect-lipstick-k-i-s-s-i-n-g-naughty-talk,,charlotte-tilbury,alta,explicita,barra,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-superstar-lips,charlotte-tilbury-superstar-lips,superstar-lips,,charlotte-tilbury,alta,explicita,no_determinado,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/charlotte-tilbury-unreal-lip-cheek-glow-blush-stick-with-hyaluronic-acid,charlotte-tilbury-unreal-lip-cheek-glow-blush-stick-with-hyaluronic-acid,unreal-lip-cheek-glow-blush-stick-with-hyaluronic-acid,,charlotte-tilbury,alta,explicita,barra,brillante,blush|cheek,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-all-about-lips-can,clinique-all-about-lips-can,all-about-lips-can,,clinique,alta,explicita,no_determinado,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-almost-lipstick,clinique-almost-lipstick,almost-lipstick,,clinique,alta,explicita,barra,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-almost-lipstick-2,clinique-almost-lipstick-2,almost-lipstick-2,,clinique,alta,explicita,barra,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-chubby-stick-moisturizing-lip-colour-balm-whole-lotta-honey,clinique-chubby-stick-moisturizing-lip-colour-balm-whole-lotta-honey,chubby-stick-moisturizing-lip-colour-balm-whole-lotta-honey,,clinique,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/clinique-chubby-stick-tm-moisturizing-lip-colour-balm,clinique-chubby-stick-tm-moisturizing-lip-colour-balm,chubby-stick-tm-moisturizing-lip-colour-balm,,clinique,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/clinique-dramatically-different-lipstick-shaping-lip-colour,clinique-dramatically-different-lipstick-shaping-lip-colour,dramatically-different-lipstick-shaping-lip-colour,,clinique,alta,explicita,barra,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-even-better-pop-tm-lip-colour-foundation,clinique-even-better-pop-tm-lip-colour-foundation,even-better-pop-tm-lip-colour-foundation,,clinique,alta,explicita,barra,no_declarado,foundation,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-full-potential-lips,clinique-full-potential-lips,full-potential-lips,,clinique,alta,explicita,no_determinado,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-moisture-surge-lip,clinique-moisture-surge-lip,moisture-surge-lip,,clinique,alta,explicita,no_determinado,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-moisture-surge-tm-lip-hydro-plump-treatment-can,clinique-moisture-surge-tm-lip-hydro-plump-treatment-can,moisture-surge-tm-lip-hydro-plump-treatment-can,,clinique,alta,explicita,balsamo,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-moisture-surge-tm-pop-triple-lip-balm,clinique-moisture-surge-tm-pop-triple-lip-balm,moisture-surge-tm-pop-triple-lip-balm,,clinique,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-pep-start-pout-restoring-night-mask,clinique-pep-start-pout-restoring-night-mask,pep-start-pout-restoring-night-mask,,clinique,alta,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,True,False
https://inkeedecoder.com/products/clinique-pop-lip-lipstick,clinique-pop-lip-lipstick,pop-lip-lipstick,,clinique,alta,explicita,barra,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-pop-longwear-lipstick,clinique-pop-longwear-lipstick,pop-longwear-lipstick,,clinique,alta,explicita,barra,no_declarado,,True,False,True,False,False,False,False,False
https://inkeedecoder.com/products/clinique-pop-plush-creamy-lip-gloss,clinique-pop-plush-creamy-lip-gloss,pop-plush-creamy-lip-gloss,,clinique,alta,explicita,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-pop-tm-lip-cheek-oil-in-black-honey,clinique-pop-tm-lip-cheek-oil-in-black-honey,pop-tm-lip-cheek-oil-in-black-honey,,clinique,alta,explicita,aceite,no_declarado,cheek,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-repairwear-tm-intensive-lip-treatment,clinique-repairwear-tm-intensive-lip-treatment,repairwear-tm-intensive-lip-treatment,,clinique,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-superbalm-gloss-raspberry,clinique-superbalm-gloss-raspberry,superbalm-gloss-raspberry,,clinique,alta,contextual,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-superbalm-lip-treatment-can,clinique-superbalm-lip-treatment-can,superbalm-lip-treatment-can,,clinique,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-take-the-day-off-makeup-remover-for-lids-lashes-and-lips,clinique-take-the-day-off-makeup-remover-for-lids-lashes-and-lips,take-the-day-off-makeup-remover-for-lids-lashes-and-lips,,clinique,alta,explicita,desmaquillante,no_declarado,lashes,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/clinique-take-the-day-off-makeup-remover-for-lids-lashes-and-lips-discontinued,clinique-take-the-day-off-makeup-remover-for-lids-lashes-and-lips-discontinued,take-the-day-off-makeup-remover-for-lids-lashes-and-lips-discontinued,,clinique,alta,explicita,desmaquillante,no_declarado,lashes,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-addict-hydrating-shine-lipstick,dior-addict-hydrating-shine-lipstick,addict-hydrating-shine-lipstick,,dior,alta,explicita,barra,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/dior-addict-lip-glow,dior-addict-lip-glow,addict-lip-glow,,dior,alta,explicita,no_determinado,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-addict-lip-maximizer,dior-addict-lip-maximizer,addict-lip-maximizer,,dior,alta,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-addict-lip-maximizer-discontinued,dior-addict-lip-maximizer-discontinued,addict-lip-maximizer-discontinued,,dior,alta,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-addict-lip-maximizer-serum,dior-addict-lip-maximizer-serum,addict-lip-maximizer-serum,,dior,alta,explicita,balsamo,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-addict-lip-tattoo-771-natural-berry,dior-addict-lip-tattoo-771-natural-berry,addict-lip-tattoo,771-natural-berry,dior,alta,explicita,tinte,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-addict-lip-tint,dior-addict-lip-tint,addict-lip-tint,,dior,alta,explicita,tinte,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-addict-lipstick-720,dior-addict-lipstick-720,addict-lipstick,720,dior,alta,explicita,barra,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-addict-stellar-shine-lipstick,dior-addict-stellar-shine-lipstick,addict-stellar-shine-lipstick,,dior,alta,explicita,barra,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-dior-addict-lip-glow-butter-105-lychee,dior-dior-addict-lip-glow-butter-105-lychee,dior-addict-lip-glow-butter,105-lychee,dior,alta,explicita,balsamo,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-le-baume-hands-lips-body,dior-le-baume-hands-lips-body,le-baume-hands-lips-body,,dior,alta,explicita,no_determinado,no_declarado,body,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-lip-glow,dior-lip-glow,lip-glow,,dior,alta,explicita,no_determinado,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-lip-glow-2,dior-lip-glow-2,lip-glow-2,,dior,alta,explicita,no_determinado,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-lip-glow-butter-hydrating-gloss-balm,dior-lip-glow-butter-hydrating-gloss-balm,lip-glow-butter-hydrating-gloss-balm,,dior,alta,explicita,balsamo,brillante,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/dior-lip-glow-oil,dior-lip-glow-oil,lip-glow-oil,,dior,alta,explicita,aceite,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-lip-maximizer-2023,dior-lip-maximizer-2023,lip-maximizer,2023,dior,alta,explicita,no_determinado,no_declarado,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-lip-sugar-scrub,dior-lip-sugar-scrub,lip-sugar-scrub,,dior,alta,explicita,exfoliante,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-lip-tattoo-2,dior-lip-tattoo-2,lip-tattoo-2,,dior,alta,explicita,tinte,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-lor-de-vie-eye-and-lip,dior-lor-de-vie-eye-and-lip,lor-de-vie-eye-and-lip,,dior,alta,explicita,no_determinado,no_declarado,eye,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-rouge-dior-colored-lip-balm-000-diornatural-satin-finish,dior-rouge-dior-colored-lip-balm-000-diornatural-satin-finish,rouge-dior-colored-lip-balm,000-diornatural-satin-finish,dior,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-rouge-dior-forever-liquid-lacquer-lipstick,dior-rouge-dior-forever-liquid-lacquer-lipstick,rouge-dior-forever-liquid-lacquer-lipstick,,dior,alta,explicita,liquido,no_declarado,,True,False,True,False,False,False,False,False
https://inkeedecoder.com/products/dior-rouge-dior-lipstick,dior-rouge-dior-lipstick,rouge-dior-lipstick,,dior,alta,explicita,barra,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-rouge-dior-lipstick-999-satin-red,dior-rouge-dior-lipstick-999-satin-red,rouge-dior-lipstick,999-satin-red,dior,alta,explicita,barra,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/dior-rouge-dior-ultra-rouge-lipstick,dior-rouge-dior-ultra-rouge-lipstick,rouge-dior-ultra-rouge-lipstick,,dior,alta,explicita,barra,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-by-rihanna-gloss-bomb-universal-lip-luminizer,fenty-beauty-by-rihanna-gloss-bomb-universal-lip-luminizer,by-rihanna-gloss-bomb-universal-lip-luminizer,,fenty-beauty,alta,explicita,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-fenty-hot-chocolit-lip-luminizer,fenty-beauty-fenty-hot-chocolit-lip-luminizer,fenty-hot-chocolit-lip-luminizer,,fenty-beauty,alta,explicita,no_determinado,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-gloss-bomb-cream-color-drip-lip-cream,fenty-beauty-gloss-bomb-cream-color-drip-lip-cream,gloss-bomb-cream-color-drip-lip-cream,,fenty-beauty,alta,explicita,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-gloss-bomb-glass-slipper,fenty-beauty-gloss-bomb-glass-slipper,gloss-bomb-glass-slipper,,fenty-beauty,alta,contextual,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-gloss-bomb-heat-universal-lip-luminizer-plumper,fenty-beauty-gloss-bomb-heat-universal-lip-luminizer-plumper,gloss-bomb-heat-universal-lip-luminizer-plumper,,fenty-beauty,alta,explicita,gloss,brillante,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-gloss-bomb-ice-cooling-lip-luminizer-pineapple,fenty-beauty-gloss-bomb-ice-cooling-lip-luminizer-pineapple,gloss-bomb-ice-cooling-lip-luminizer-pineapple,,fenty-beauty,alta,explicita,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-gloss-bomb-oil-luminizing-lip-oil-n-gloss,fenty-beauty-gloss-bomb-oil-luminizing-lip-oil-n-gloss,gloss-bomb-oil-luminizing-lip-oil-n-gloss,,fenty-beauty,alta,explicita,aceite,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-gloss-bomb-stix-high-shine-gloss-stick,fenty-beauty-gloss-bomb-stix-high-shine-gloss-stick,gloss-bomb-stix-high-shine-gloss-stick,,fenty-beauty,alta,contextual,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-icon-the-fill-semi-matte-refillable-lipstick,fenty-beauty-icon-the-fill-semi-matte-refillable-lipstick,icon-the-fill-semi-matte-refillable-lipstick,,fenty-beauty,alta,explicita,barra,mate,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-match-stix-color-adaptive-cheek-lip-stick,fenty-beauty-match-stix-color-adaptive-cheek-lip-stick,match-stix-color-adaptive-cheek-lip-stick,,fenty-beauty,alta,explicita,barra,no_declarado,cheek,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-poutsicle-hydrating-lip-stain,fenty-beauty-poutsicle-hydrating-lip-stain,poutsicle-hydrating-lip-stain,,fenty-beauty,alta,explicita,tinte,no_declarado,,True,False,False,False,False,True,False,False
https://inkeedecoder.com/products/fenty-beauty-pro-kissr-lip-loving-scrubstick,fenty-beauty-pro-kissr-lip-loving-scrubstick,pro-kissr-lip-loving-scrubstick,,fenty-beauty,alta,explicita,exfoliante,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-pro-kissr-luscious-lip-balm,fenty-beauty-pro-kissr-luscious-lip-balm,pro-kissr-luscious-lip-balm,,fenty-beauty,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-slip-shine-sheer-shiny-lipstick,fenty-beauty-slip-shine-sheer-shiny-lipstick,slip-shine-sheer-shiny-lipstick,,fenty-beauty,alta,explicita,barra,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-traced-out-longwear-waterproof-pencil-lip-liner,fenty-beauty-traced-out-longwear-waterproof-pencil-lip-liner,traced-out-longwear-waterproof-pencil-lip-liner,,fenty-beauty,alta,explicita,delineador,no_declarado,,True,False,True,False,True,False,False,False
https://inkeedecoder.com/products/fenty-beauty-velvet-liquid-lipstick,fenty-beauty-velvet-liquid-lipstick,velvet-liquid-lipstick,,fenty-beauty,alta,explicita,liquido,mate,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-beauty-velvet-mvp-lipstick,fenty-beauty-velvet-mvp-lipstick,velvet-mvp-lipstick,,fenty-beauty,alta,explicita,barra,mate,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-gloss-bomb-heat-universal-lip-luminizer-plumper,fenty-gloss-bomb-heat-universal-lip-luminizer-plumper,gloss-bomb-heat-universal-lip-luminizer-plumper,,fenty-beauty,alta,explicita,gloss,brillante,,True,True,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-gloss-bomb-ice-cooling-lip-luminizer,fenty-gloss-bomb-ice-cooling-lip-luminizer,gloss-bomb-ice-cooling-lip-luminizer,,fenty-beauty,alta,explicita,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/fenty-gloss-bomb-universal-lip-luminizer,fenty-gloss-bomb-universal-lip-luminizer,gloss-bomb-universal-lip-luminizer,,fenty-beauty,alta,explicita,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-berry-lip-sleeping-mask,laneige-berry-lip-sleeping-mask,berry-lip-sleeping-mask,,laneige,alta,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-bouncy-firm-lip-treatment,laneige-bouncy-firm-lip-treatment,bouncy-firm-lip-treatment,,laneige,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-glaze-craze-tinted-lip-serum,laneige-glaze-craze-tinted-lip-serum,glaze-craze-tinted-lip-serum,,laneige,alta,explicita,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-glaze-craze-tinted-lip-serum-cinnamon-sugar,laneige-glaze-craze-tinted-lip-serum-cinnamon-sugar,glaze-craze-tinted-lip-serum-cinnamon-sugar,,laneige,alta,explicita,gloss,brillante,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-gummy-bear-lip-balm,laneige-gummy-bear-lip-balm,gummy-bear-lip-balm,,laneige,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-gummy-bear-lip-sleeping-mask,laneige-gummy-bear-lip-sleeping-mask,gummy-bear-lip-sleeping-mask,,laneige,alta,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-balm,laneige-lip-balm,lip-balm,,laneige,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-eye-remover-waterproof,laneige-lip-eye-remover-waterproof,lip-eye-remover-waterproof,,laneige,alta,explicita,desmaquillante,no_declarado,eye,False,False,False,False,True,False,False,False
https://inkeedecoder.com/products/laneige-lip-glowy-balm,laneige-lip-glowy-balm,lip-glowy-balm,,laneige,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-glowy-balm-berry,laneige-lip-glowy-balm-berry,lip-glowy-balm-berry,,laneige,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-glowy-balm-grapefruit,laneige-lip-glowy-balm-grapefruit,lip-glowy-balm-grapefruit,,laneige,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-glowy-balm-gummy-bear,laneige-lip-glowy-balm-gummy-bear,lip-glowy-balm-gummy-bear,,laneige,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-glowy-balm-matcha-bubble-tea,laneige-lip-glowy-balm-matcha-bubble-tea,lip-glowy-balm-matcha-bubble-tea,,laneige,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-glowy-balm-peach,laneige-lip-glowy-balm-peach,lip-glowy-balm-peach,,laneige,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-glowy-balm-pear,laneige-lip-glowy-balm-pear,lip-glowy-balm-pear,,laneige,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-glowy-balm-sweet-candy,laneige-lip-glowy-balm-sweet-candy,lip-glowy-balm-sweet-candy,,laneige,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-glowy-balm-vanilla,laneige-lip-glowy-balm-vanilla,lip-glowy-balm-vanilla,,laneige,alta,explicita,balsamo,no_declarado,,True,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-sleeping-mask,laneige-lip-sleeping-mask,lip-sleeping-mask,,laneige,alta,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-sleeping-mask-5,laneige-lip-sleeping-mask-5,lip-sleeping-mask-5,,laneige,alta,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-sleeping-mask-berry,laneige-lip-sleeping-mask-berry,lip-sleeping-mask-berry,,laneige,alta,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-sleeping-mask-berry-2,laneige-lip-sleeping-mask-berry-2,lip-sleeping-mask-berry-2,,laneige,alta,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-sleeping-mask-candy-cane-holiday-2024,laneige-lip-sleeping-mask-candy-cane-holiday-2024,lip-sleeping-mask-candy-cane-holiday,2024,laneige,alta,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-sleeping-mask-chocolate,laneige-lip-sleeping-mask-chocolate,lip-sleeping-mask-chocolate,,laneige,alta,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-sleeping-mask-ex,laneige-lip-sleeping-mask-ex,lip-sleeping-mask-ex,,laneige,alta,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-sleeping-mask-ex-apple-lime,laneige-lip-sleeping-mask-ex-apple-lime,lip-sleeping-mask-ex-apple-lime,,laneige,alta,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
https://inkeedecoder.com/products/laneige-lip-sleeping-mask-ex-grapefruit,laneige-lip-sleeping-mask-ex-grapefruit,lip-sleeping-mask-ex-grapefruit,,laneige,alta,explicita,mascarilla,no_declarado,,False,False,False,False,False,False,False,False
